,date,reviews,star,sentiment
3832,2021-05-17,"Pontos Positivos: Ótimo produto, ideal para ergonomia do notebook, melhorar postura e diminuir tensões no pescoço, ainda é possível encaixar um teclado por cima do notebook após fixado caso você use e  precise ficar tirando para ter espaço na mesa, borrachas antideslizantes, pintura fosca.-Pontos negativos: Basicamente é a montagem, a principio parece simples, porém é preciso ficar girando/dobrando/alongando/encurtando as pernas do suporte até que realmente alinhe o notebook, pode parecer bastante trabalhoso no começo, então se você precisar desmontar e montar toda vez vai precisar pegar o jeito do negócio, pode até parecer que veio com defeito (eu cheguei a medir as pernas de cada lado e estava tudo ok, eu que não estava sabendo alinhar).Conclsuão: vale a pena, saúde sempre em primeiro lugar, o único porém é a paciência para achar o alinhamento perfeito.",5,positive
3833,2021-05-18,"Leve, compacto, resistente, adere bem à mesa e permite ajuste para posicionar o notebook em diferentes alturas. Recomendo.",5,positive
3834,2021-05-18,"O estou usando para apoiar um livro de 600-700g e o suporte, a depender do movimento que faço com o livro, muda de posição. Acredito que isso aconteça - além do peso do livro - porque o suporte é muito articulado.  Não recomendo para uso junto de notebooks muito pesados, com peso acima de 2kg, eu diria.",5,positive
3835,2021-05-18,"Muito satisfeita, produto estável e fácil de ajustar e manusear!",5,positive
3836,2021-05-18,Ótimo produto e em termos de regulagem ajuda bastante a manter a posição correta para o trabalho,5,positive
3837,2021-05-18,"Esse suporte é simplesmente perfeito! Muito firme e fácil de ajustar, melhor opção de suporte. Amei",5,positive
3838,2021-05-18,Produto entrega o que esperado,5,positive
3839,2021-05-18,Muito top! Só é um pouco ruim de ajustar mas o produto é ótimo e fica bem firme em cima da mesa. Compraria novamente ah é tbm evita o super aquecimento do notebook,5,positive
3840,2021-05-18,A sua estabilidade é muito boa e de fácil ajuste.,5,positive
3841,2021-05-18,O produto veio com um dos apoios folgado.,3,negative
3842,2021-05-18,Fácil de manusear.,5,positive
3843,2021-05-18,o suporte faz com que o aparelho fique torto,2,negative
3844,2021-05-18,Fica mais alto do q eu imaginava...,4,positive
3845,2021-05-18,Infelizmente precisei devolver o produto porque chegou empenado. Estou aguardando reembolso que ainda está no prazo.,1,negative
3846,2021-05-18,"Não possui regulagem de altura, basicamente tem apenas uma posição, nada confortável.",3,negative
3847,2021-05-18,"Material de boa qualidade, mas é um pouco caro para sua simplicidade.",4,positive
3848,2021-05-18,"Uso para o tablet. Não achei estavel o suficiente para o notebook, mas para o ipad funciona muito bem.",5,positive
3849,2021-05-18,"Ótimo produto, exatamente como o anunciado. Chegou rápido, bem embalado e melhorou demais minha postura.",5,positive
3850,2021-05-18,muito top. gostei bastante e recomendo.,5,positive
3851,2021-05-18,"Infelizmente o meu suporte nao estabiliza na altura que gostaria. Nao sei se isso é comun a todos mas ao regular, ele acaba deslizando para a menor altura",3,negative
3852,2021-05-18,"Parece meio desconjuntado, mas dá o apoio e a elevação para o notebook. Só montar direito que funciona bem.",4,positive
3853,2021-05-19,excelente produto,5,positive
3854,2021-05-19,"Ótimo! Fácil de adaptar, segura o computador direitinho. Melhorei bastante as dores nas costas e pescoço depois que comecei a usar.",5,positive
3855,2021-05-19,"Optei por esse suporte por ele ser dobrável, ou seja, fácil de transportar. Deixou um pouquinho a desejar na questão da estabilidade pq eu coloquei os dois lados do ajuste na msm altura e ele ficou em falso, mas então eu ajustei um dos lados p ficar mais alto q o outro e só assim ele ficou estável (apesar de não gostar disso, acabou sendo algo positivo o fato de ser possível o ajuste). Suportou mt bem meu notebook msm ele sendo bem pesado. Produto chegou rápido e antes do prazo.",5,positive
3856,2021-05-19,Perfeito,5,positive
3857,2021-05-19,"Eu tinha um suporte de outro modelo e quis testar esse. Péssimo, instável, torto (tive que colocar um calço) e pouca opção de altura (não fica tão alto como outros modelos). Não recomendo, infelizmente. Mas o produto chegou super rápido.",3,negative
3858,2021-05-19,"Comprei para fazer as aulas on-line e está sendo muito útil no momento, além de ser em estabilizado",5,positive
3859,2021-05-19,"Produto de boa qualidade, porém a estabilidade deixa um pouco a desejar",5,positive
3860,2021-05-19,"O produto em si é firme, sustenta bem meu notebook, mas veio com um desnivelamento dos apoios que pode ser ruim em algumas superfícies não tão firmes. Preciso apoiar com um papel para ter mais segurança, no mais é bom sim.",4,positive
3861,2021-05-19,"Um lado dos pés é mais alto que o outro e se você coloca o notebook em cima, a tela fica torta. Tanto que para ajustar, você deve afastar a perna mais alta mas acaba que a altura que o notebook deveria ficar, fica mais baixo. Sugiro que compre outro, na humildade.",3,negative
3862,2021-05-20,"O produto não apresenta muita estabilidade, pois um lado sempre fica mais baixo que outro, deixando o notebook torto. Foi preciso eu colocar um pedaço de borracha embaixo de uma perna para deixar a altura igual.",3,negative
3863,2021-05-20,Top,5,positive
3864,2021-05-20,Leve e prático. Vale a pena.,5,positive
3865,2021-05-20,MUITO BOA,5,positive
3866,2021-05-20,"A base é difícil de deixar nivelada, uma delas tá muito mole e a outra muito resistente, acaba deixando a tela um pouco torta, não sei se é defeito de fábrica mas não correspondeu as minhas expectativas. porém o fator ergonômico deu certo, realmente a tela fica pra cima, porém um pouco torta, se tentar deixar a tela reta vai ficar desnivelado nas bases.",3,negative
3867,2021-05-20,O suporte mesmo sendo ajustável veio com uma das partes desalinhada.,3,negative
3868,2021-05-20,Satisfez minha necessidade. Firme e bem feitinho.,3,negative
3869,2021-05-20,Entrega rápida e o produto cumpre o que promete. Está me ajudando a manter a postura.,5,positive
3870,2021-05-20,"Preço assessivel, leve e muito prático pra transporte.",4,positive
3871,2021-05-20,produto resistente e de fácil ajuste,5,positive
3872,2021-05-20,Ótimo,5,positive
3873,2021-05-20,Equipamento de grande valor,5,positive
3874,2021-05-20,"O suporte é muito bom, estável, realmente eleva bem a tela para manter a postura ereta. Porém, para digitar no teclado do notebook a inclinação incomoda um pouco. Mas fora isso, excelente! Faz o que propõe.",4,positive
3875,2021-05-20,Ótimo,5,positive
3876,2021-05-20,"O produto parece ser um pouco frágil e veio levemente empenado, de modo que não apresenta muita estabilidade. Com o peso do notebook fica no lugar, mas se esbarrar ele fica arriscado de desequilibrar.Contudo, no geral, exerce sua função, atendendo as expectativas.",3,negative
3877,2021-05-20,"A paleta do lado direito veio folgada e deslizando. Quando coloco o notebook, ela fica como se tivesse caindo em falso pro lado!",2,negative
3878,2021-05-20,"O produto cumpre o que promete, tem uma boa estabilidade(minha máquina é estilo ultrabook, mais fina com tela de14'), entretanto achei ruim para ajustar, meio chatinho pra deixar na posição que vc quer com um bom equilíbrio, mas era algo que imaginei que iria acontecer, fora isso um bom custo beneficio.",5,positive
3879,2021-05-20,Atende ao uso do meu notebook,5,positive
3880,2021-05-21,Muito bom.,5,positive
3881,2021-05-21,Produto de qualidade! Indico!,5,positive
3882,2021-05-21,"Não gostei do produto, pois não atende as necessidades que foi adquirida.Não consigo devolver o produto e o prazo termina hoje 21 de maio de 2021.Aguardo reotrno com urgencia.Att,Regina Vieira",1,negative
3883,2021-05-21,"Firme, bem feito. O notebook encaixa perfeitamente e as travas de silicone não machucam ele.",5,positive
3884,2021-05-21,Muito bom ! Ótima estabilidade e design discreto,5,positive
3885,2021-05-21,"Serve, mas achei muito elevado o ângulo",5,positive
3886,2021-05-21,Atende bem a necessidade ao qual foi comprado. Preço razoável!,4,positive
3887,2021-05-21,Produto de boa qualidade e preço justo.,5,positive
3888,2021-05-21,"o produto é feito de um material bem rígido que parece durável, porém veio MUITO torto, tentei alinhar de todas as fomas possivéis e não consigo deixar meu notebook numa posição correta, fiquei bem decepcionada, estou usando uma caixa de papelão de suporte para o notebook :(",3,negative
3889,2021-05-21,"Suporte ergonômico e de facil utilização, material resistente e bem acabado.",5,positive
3890,2021-05-21,Muito bom,4,positive
3891,2021-05-21,"Produtinho sem vergonha! Caso encontrar por 20 Reais Bolete ele! A Pintura não parece ser de qualidade, é um mecanismo desajeitado, toda vez que vc for transportar, ou mexer no Note vc perde um tempo ajustando!Agora caso vc use seu note em um Setup fixo, ele sim ajuda na refrigeração...... No fim é um negócio bem meia boca! Muita propaganda!!!",2,negative
3892,2021-05-21,"E bom o suporte, tive que compensar um pouco pq veio meio torto.O bom que vc pode mexer bem ele aí conseguiu compensar",2,negative
3893,2021-05-21,"Pelo valor, vale a pena. Dá pra usar e parece ser resistente. So é difícil de achar o jeito dele ficar igualado para colocar o notebook, mas nada muito absurdo. Não me arrependo.",3,negative
3894,2021-05-22,Gostei que ele é prático para levar na bolsa. Não gostei que é difícil de alinhar (o notebook fica torto).,5,positive
3895,2021-05-22,Muito bom e funcional. Excelente para garantir a altura certa do notebook e não ficar com dor no pescoço.,5,positive
3896,2021-05-22,O suporte atendeu muito bem as minhas necessidades. A tela do computador fica no mesmo nível do meu monitor corrigindo a postura e evitando dores na coluna e pescoço.,5,positive
3897,2021-05-22,"Ele cumpri bem o objetivo, mas achei meio difícil de regular, veio meio torto.",4,positive
3898,2021-05-22,"Muito bom. Serve até pra apoiar livro. Leve, ocupa pouco espaço. Deixa o notbook ""respirar"".",5,positive
3899,2021-05-22,"Melhor compra, ótima qualidade e super essencial!!!",5,positive
3900,2021-05-22,Bem prático e útil. Dentro das expectativas.,5,positive
3901,2021-05-22,"Excelente produto, foi o segundo que comprei",5,positive
3902,2021-05-22,Gostei bastante,5,positive
3903,2021-05-22,Fácil e prático de usar.,5,positive
3904,2021-05-22,Bem prático,5,positive
3905,2021-05-22,Uma das melhores compras que já fiz. Mega recomendo e chegou super rápido,5,positive
3906,2021-05-22,Apenas uma frase pra descrever: COMO EU VIVIA SEM ISSO ANTES????,5,positive
3907,2021-05-22,Veio um pouco torto amassado,4,positive
3908,2021-05-22,o produto é exatamente o que promete. gostei.,5,positive
3909,2021-05-23,Cumpre o que promete.,5,positive
3910,2021-05-23,"Material muito bom, produto veio bem embalado e entrega super rapida em menos de 24 hrs, compra realizada as 16:38 em um sabado entregue as 10:30 no domingo!",5,positive
3911,2021-05-23,Otimo!,5,positive
3912,2021-05-23,"prático, útil e egonomico.",5,positive
3913,2021-05-23,"Uso pra leitura, atendeu perfeitamente as expectativas",5,positive
3914,2021-05-23,Excelente produto para o uso casual,5,positive
3915,2021-05-23,Ótimo custo-benefício,5,positive
3916,2021-05-23,Protege o not e juda na minha postura de trabalho,5,positive
3917,2021-05-23,"Feito com um material bem resistente, o suporte permite que meu notebook, que pesa 2,5kg, fique bem estável e na altura que me agrada, tremendo bem pouco durante esbarrões ou mexidas na mesa.",5,positive
3918,2021-05-24,"O produto mantem o notebook na altura dos olhos, o que permite uma melhor postura, principalmente para quem passa horas no computador. Ele possui um regulador de altura e, apesar de um dos lados do meu estar emperrado, o produto ainda atende muito minhas expectativas e super recomendo!",4,positive
3919,2021-05-24,"O produto atendeu as expectativas e cumpre com o propósito dele. Só vale a pena destacar que os pés não ficam nivelados, o peso do Notebook que faz um dos pés encostar na mesa. Mas achei bom!",5,positive
3920,2021-05-24,"Muito bom! fácil de usar, estável e fica numa altura ótima.",5,positive
3921,2021-05-24,"ja tentei ajustar o produto de diversas maneiras nesse tempo de uso, mas ele deixa o notebook torto",1,negative
3922,2021-05-24,"Produto horrivel, veio com defeito e torto.",1,negative
3923,2021-05-24,"Ótimo para quem quer usar notebook com teclado e mouse separados, não recomendo usar para digitar no suporte pois pode ficar instável.",5,positive
3924,2021-05-24,produto de dificil apoio.,3,negative
3925,2021-05-25,"O suporte corresponde exatamente à descrição e aos comentários. Tem atendido bem. Se houvesse mais opções de altura, seria ainda melhor, mas ele atende ao que se propõe.",4,positive
3926,2021-05-25,"O produto deixou a desejar muito, mesmo na mesa plana e reta, ele deixa o not meio bambo.",3,negative
3927,2021-05-25,produto com defeito.,1,negative
3928,2021-05-25,"Ótimo produto, muito bonito e uma qualidade  excelente.",4,positive
3929,2021-05-25,"Não é muito resistente, dá a impressão de que, com o tempo poderá enfraquecer.",4,positive
3930,2021-05-25,"gostei, porém ele é meio baixo na parte de inferior e deixa o notebook bem inclinado, além de que ele é instável.. meio que froxo",3,negative
3931,2021-05-25,"Perfeito par o que eu preciso, e de fácil manuseio. Super recomendo.",5,positive
3932,2021-05-25,Muito bom!,5,positive
3933,2021-05-25,Se ajeitado direitinho é extremamente estável e tem uma estética muito boa,5,positive
3934,2021-05-25,"Horrível, de baixa estabilidade",1,negative
3935,2021-05-25,"É um suporte bom pra quebrar o galho, contudo eu já estou com ele há mais de uma semana e não consigo deixar os dois lados com a mesma altura e tenho que usar um livro para ""equilibrar"" ele. Não acredito que seja meu erro de montagem porque dá para ver que os ferros não estão bem simétricos. Mesmo assim o material é de boa qualidade e se você não for encostar muito no notebook o investimento vale a pena.",4,positive
